#street,housenr,city,long,lat,elevation
Mehringdamm,110,Berlin,13.38544,52.48718,51.96006
Mehringdamm,111,Berlin,13.38639,52.48683,53.856983
Mehringdamm,112,Berlin,13.38557,52.48722,52.048473
Mehringdamm,113,Berlin,13.38638,52.48668,54.06087
Mehringdamm,114,Berlin,13.385743,52.486713,52.675564
Mehringdamm,115,Berlin,13.38636,52.48657,54.191944
Mehringdamm,116,Berlin,13.3856535,52.486496,52.541668
Mehringdamm,117,Berlin,13.386135,52.486362,53.955048
Mehringdamm,118,Berlin,13.3859,52.4864,53.36314
Mehringdamm,119,Berlin,13.38646,52.48628,54.44539
Mehringdamm,120,Berlin,13.385853,52.48594,53.833057
Mehringdamm,121,Berlin,13.38619,52.48606,54.052174
Mehringdamm,122,Berlin,13.38537,52.48587,53.693787
Mehringdamm,123,Berlin,13.38582,52.485737,54.0
Mehringdamm,124,Berlin,13.38542,52.48573,53.946774
Mehringdamm,125,Berlin,13.385815,52.485554,54.0
Mehringdamm,126,Berlin,13.385596,52.4855,54.0
Mehringdamm,127,Berlin,13.385812,52.48544,54.0
Mehringdamm,128,Berlin,13.38543,52.48538,54.01369
Mehringdamm,129,Berlin,13.38801,52.48567,53.379536
