#street,housenr,city,long,lat,elevation
Gneisenaustrasse,102,Berlin,13.39148,52.49258,40.069275
Gneisenaustrasse,103,Berlin,13.39099,52.49249,39.842823
Gneisenaustrasse,104,Berlin,13.39083,52.49267,38.834923
Gneisenaustrasse,105,Berlin,13.39059,52.4925,39.228138
Gneisenaustrasse,106,Berlin,13.39038,52.49276,38.239105
Gneisenaustrasse,107,Berlin,13.39017,52.49281,38.347
Gneisenaustrasse,108,Berlin,13.38993,52.49284,38.740215
Gneisenaustrasse,109,Berlin,13.38975,52.49316,39.468395
Gneisenaustrasse,110,Berlin,13.38959,52.49298,39.439266
Gneisenaustrasse,111,Berlin,13.38948,52.493,39.711155
Gneisenaustrasse,112,Berlin,13.389272,52.492886,40.0842
Gneisenaustrasse,113,Berlin,13.38909,52.49312,40.62709
Gneisenaustrasse,114,Berlin,13.38878,52.49314,41.118896
Gneisenaustrasse,115,Berlin,13.388383,52.493053,41.41424
Gneisenaustrasse,120,Berlin,0.0,0.0,-1000.0
