#street,housenr,city,long,lat,elevation
Grossbeerenstraße,97,Berlin,13.37765,52.43276,45.455837
Grossbeerenstraße,98,Berlin,13.377273,52.43273,45.04594
Grossbeerenstraße,99,Berlin,13.37761,52.43272,45.380222
Grossbeerenstraße,100,Berlin,13.376904,52.43263,45.0
Grossbeerenstraße,101,Berlin,13.37719,52.43249,45.0
Grossbeerenstraße,102,Berlin,13.377199,52.43248,45.0
Grossbeerenstraße,103,Berlin,13.37751,52.43252,45.16103
Grossbeerenstraße,104,Berlin,13.3771925,52.432465,45.0
Grossbeerenstraße,105,Berlin,13.37749,52.43249,45.132935
Grossbeerenstraße,106,Berlin,13.377186,52.43245,45.0
Grossbeerenstraße,107,Berlin,13.37744,52.4324,45.067078
Grossbeerenstraße,108,Berlin,13.377159,52.432392,45.0
Grossbeerenstraße,109,Berlin,13.377417,52.432293,45.016865
Grossbeerenstraße,110,Berlin,13.377126,52.43232,45.0
Grossbeerenstraße,111,Berlin,13.37739,52.43225,45.0
Grossbeerenstraße,112,Berlin,13.377094,52.43225,45.0
Grossbeerenstraße,113,Berlin,13.37738,52.43215,45.0
Grossbeerenstraße,114,Berlin,13.377047,52.432144,45.0
Grossbeerenstraße,115,Berlin,13.37712,52.43207,45.0
Grossbeerenstraße,116,Berlin,13.376991,52.432022,45.0
Grossbeerenstraße,117,Berlin,13.37719,52.43192,45.0
Grossbeerenstraße,132,Berlin,13.3764,52.43157,45.205547
Grossbeerenstraße,133,Berlin,13.37891,52.43132,45.35583
Grossbeerenstraße,134,Berlin,13.376227,52.430958,44.978447
Grossbeerenstraße,135,Berlin,13.376524,52.431133,44.412464
Grossbeerenstraße,136,Berlin,13.37419,52.43141,46.0
Grossbeerenstraße,137,Berlin,13.37646,52.431,44.393414
Grossbeerenstraße,138,Berlin,13.376456,52.430992,44.39382
Grossbeerenstraße,139,Berlin,13.3764515,52.43098,44.390644
Grossbeerenstraße,140,Berlin,13.376448,52.430973,44.391266
Grossbeerenstraße,141,Berlin,13.376444,52.430965,44.392105
Grossbeerenstraße,142,Berlin,13.37371,52.43144,46.0
Grossbeerenstraße,143,Berlin,13.376429,52.430935,44.39646
Grossbeerenstraße,144,Berlin,13.37055,52.43195,45.716003
Grossbeerenstraße,145,Berlin,13.376414,52.430904,44.401543
Grossbeerenstraße,146,Berlin,13.37239,52.4311,45.29298
Grossbeerenstraße,147,Berlin,13.376406,52.430885,44.402172
Grossbeerenstraße,148,Berlin,13.37569,52.43079,45.953564
Grossbeerenstraße,149,Berlin,13.376397,52.43087,44.41513
Grossbeerenstraße,150,Berlin,13.37628,52.43088,44.762707
Grossbeerenstraße,151,Berlin,13.376147,52.430344,44.255733
Grossbeerenstraße,152,Berlin,13.37569,52.43079,45.953564
Grossbeerenstraße,153,Berlin,13.376077,52.43019,44.0
Grossbeerenstraße,154,Berlin,13.37569,52.43079,45.953564
Grossbeerenstraße,155,Berlin,13.376024,52.430077,44.0
Grossbeerenstraße,156,Berlin,13.37569,52.43079,45.953564
Grossbeerenstraße,157,Berlin,13.375972,52.429962,44.0
Grossbeerenstraße,158,Berlin,13.37569,52.43079,45.953564
Grossbeerenstraße,159,Berlin,13.37631,52.42996,44.0
Grossbeerenstraße,160,Berlin,13.3749,52.42995,43.785892
Grossbeerenstraße,161,Berlin,13.37616,52.42944,44.041725
Grossbeerenstraße,162,Berlin,13.375562,52.429688,43.68793
Grossbeerenstraße,163,Berlin,13.375764,52.42951,43.869286
Grossbeerenstraße,164,Berlin,13.37517,52.42914,43.532158
Grossbeerenstraße,165,Berlin,13.375641,52.429237,43.810158
Grossbeerenstraße,166,Berlin,13.3756,52.4291,43.84765
Grossbeerenstraße,167,Berlin,13.37553,52.428997,43.876633
Grossbeerenstraße,168,Berlin,13.37517,52.42914,43.532158
Grossbeerenstraße,169,Berlin,13.37741,52.42805,46.97086
Grossbeerenstraße,170,Berlin,13.37517,52.42914,43.532158
Grossbeerenstraße,171,Berlin,13.37741,52.42805,46.97086
Grossbeerenstraße,172,Berlin,13.37353,52.4296,44.38529
Grossbeerenstraße,173,Berlin,13.37519,52.42829,44.79339
Grossbeerenstraße,174,Berlin,13.37446,52.42874,44.144108
Grossbeerenstraße,175,Berlin,13.375429,52.428776,44.083927
Grossbeerenstraße,176,Berlin,13.37446,52.42874,44.144108
Grossbeerenstraße,177,Berlin,13.375386,52.428684,44.25667
Grossbeerenstraße,178,Berlin,13.37446,52.42874,44.144108
Grossbeerenstraße,179,Berlin,13.3753395,52.428593,44.409138
Grossbeerenstraße,180,Berlin,13.37446,52.42874,44.144108
Grossbeerenstraße,181,Berlin,13.375293,52.4285,44.5471
Grossbeerenstraße,182,Berlin,13.37446,52.42874,44.144108
Grossbeerenstraße,183,Berlin,13.375246,52.42841,44.661415
