#street,housenr,city,long,lat,elevation
Sonnenallee,338,Berlin,13.466989,52.468647,36.0
Sonnenallee,339,Berlin,13.466881,52.468582,36.0
Sonnenallee,340,Berlin,13.466989,52.468647,36.0
Sonnenallee,341,Berlin,13.466989,52.468647,36.0
Sonnenallee,342,Berlin,13.466989,52.468647,36.0
Sonnenallee,343,Berlin,13.466989,52.468647,36.0
Sonnenallee,344,Berlin,13.466989,52.468647,36.0
Sonnenallee,345,Berlin,13.466989,52.468647,36.0
Sonnenallee,346,Berlin,13.466989,52.468647,36.0
Sonnenallee,347,Berlin,13.466989,52.468647,36.0
Sonnenallee,348,Berlin,13.466989,52.468647,36.0
Sonnenallee,349,Berlin,13.466989,52.468647,36.0
Sonnenallee,350,Berlin,13.466989,52.468647,36.0
Sonnenallee,351,Berlin,13.4755,52.46335,37.11929
Sonnenallee,352,Berlin,13.466989,52.468647,36.0
Sonnenallee,353,Berlin,13.466989,52.468647,36.0
Sonnenallee,354,Berlin,13.466989,52.468647,36.0
Sonnenallee,355,Berlin,13.466989,52.468647,36.0
Sonnenallee,356,Berlin,13.466989,52.468647,36.0
Sonnenallee,357,Berlin,13.466989,52.468647,36.0
Sonnenallee,358,Berlin,13.466989,52.468647,36.0
Sonnenallee,359,Berlin,13.466989,52.468647,36.0
Sonnenallee,360,Berlin,13.466881,52.468582,36.0
Sonnenallee,370,Berlin,13.4767,52.46242,37.06991
Sonnenallee,372,Berlin,13.47712,52.46094,36.781418
Sonnenallee,374,Berlin,13.4771,52.4611,36.985565
Sonnenallee,376,Berlin,13.47707,52.46125,36.767113
Sonnenallee,378,Berlin,13.47706,52.46139,36.56322
Sonnenallee,379,Berlin,13.477582,52.461914,36.04849
Sonnenallee,380,Berlin,13.47806,52.461613,35.390896
Sonnenallee,381,Berlin,13.477717,52.461872,35.790714
Sonnenallee,382,Berlin,13.47754,52.46157,36.210823
Sonnenallee,383,Berlin,13.4778595,52.461826,35.51619
Sonnenallee,384,Berlin,13.47774,52.46158,35.904987
Sonnenallee,385,Berlin,13.478005,52.46178,35.237297
Sonnenallee,386,Berlin,13.47794,52.4616,35.58459
Sonnenallee,387,Berlin,13.478093,52.461754,35.13749
Sonnenallee,388,Berlin,13.4778,52.46072,35.992115
Sonnenallee,389,Berlin,13.47845,52.46252,36.463734
Sonnenallee,390,Berlin,13.47778,52.46088,36.254257
Sonnenallee,391,Berlin,13.47866,52.46253,36.748405
Sonnenallee,392,Berlin,13.47776,52.46103,36.50184
Sonnenallee,393,Berlin,13.47887,52.46255,37.023773
Sonnenallee,394,Berlin,13.47773,52.46117,36.51666
Sonnenallee,395,Berlin,13.47909,52.46256,37.29869
Sonnenallee,396,Berlin,13.47816,52.46133,35.65741
Sonnenallee,397,Berlin,13.47851,52.4621,35.70756
Sonnenallee,398,Berlin,13.47837,52.46132,35.665165
Sonnenallee,399,Berlin,13.47873,52.46212,35.91151
Sonnenallee,400,Berlin,13.47858,52.46134,35.63604
Sonnenallee,401,Berlin,13.47894,52.46213,36.158115
Sonnenallee,402,Berlin,13.478776,52.461353,35.617107
Sonnenallee,403,Berlin,13.47915,52.46216,36.55133
Sonnenallee,404,Berlin,13.47895,52.46106,35.95618
Sonnenallee,405,Berlin,13.47936,52.46181,35.83772
Sonnenallee,406,Berlin,13.47915,52.46107,35.970745
Sonnenallee,407,Berlin,13.47953,52.46183,36.14355
Sonnenallee,408,Berlin,13.47938,52.46109,35.99987
Sonnenallee,409,Berlin,13.47977,52.46185,36.55133
Sonnenallee,410,Berlin,13.47957,52.46109,35.99987
Sonnenallee,411,Berlin,13.47993,52.46186,36.813477
Sonnenallee,412,Berlin,13.47969,52.4618,36.28919
Sonnenallee,414,Berlin,13.47969,52.4618,36.28919
Sonnenallee,415,Berlin,0.0,0.0,-1000.0
