#street,housenr,city,long,lat,elevation
Hermannstrasse,103,Berlin,13.43009,52.4693,55.070484
Hermannstrasse,104,Berlin,13.43014,52.46878,55.824265
Hermannstrasse,105,Berlin,13.43009,52.4693,55.070484
Hermannstrasse,106,Berlin,13.43018,52.46866,55.98126
Hermannstrasse,107,Berlin,13.43059,52.46859,55.690155
Hermannstrasse,108,Berlin,13.43048,52.46822,53.534748
Hermannstrasse,109,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,110,Berlin,13.430609,52.468094,52.800747
Hermannstrasse,111,Berlin,13.430762,52.467987,52.177425
Hermannstrasse,112,Berlin,13.43022,52.46745,49.78688
Hermannstrasse,113,Berlin,13.431272,52.46741,49.612118
Hermannstrasse,114,Berlin,13.43132,52.466984,49.925377
Hermannstrasse,115,Berlin,13.431544,52.46682,50.206696
Hermannstrasse,116,Berlin,13.431678,52.46649,50.741714
Hermannstrasse,117,Berlin,13.431912,52.466152,50.76208
Hermannstrasse,118,Berlin,13.431991,52.46598,50.90834
Hermannstrasse,119,Berlin,13.432058,52.46587,50.95553
Hermannstrasse,120,Berlin,13.432203,52.46565,50.68644
Hermannstrasse,121,Berlin,13.432355,52.465393,50.684372
Hermannstrasse,122,Berlin,13.43231,52.4652,50.44991
Hermannstrasse,123,Berlin,13.432596,52.464924,51.42329
Hermannstrasse,124,Berlin,13.432687,52.464806,51.672966
Hermannstrasse,125,Berlin,13.43276,52.46452,51.8656
Hermannstrasse,126,Berlin,13.43281,52.46429,51.28574
Hermannstrasse,127,Berlin,13.43292,52.46415,50.971176
Hermannstrasse,128,Berlin,13.43281,52.46429,51.28574
Hermannstrasse,129,Berlin,13.433295,52.4637,50.45476
Hermannstrasse,130,Berlin,13.43321,52.46349,50.02514
Hermannstrasse,131,Berlin,13.43302,52.46321,49.340652
Hermannstrasse,132,Berlin,13.43318,52.4633,49.70474
Hermannstrasse,133,Berlin,13.43259,52.46339,49.34949
Hermannstrasse,134,Berlin,13.43315,52.46311,49.35854
Hermannstrasse,135,Berlin,13.43334,52.46309,49.56904
Hermannstrasse,136,Berlin,13.43377,52.46311,49.88342
Hermannstrasse,137,Berlin,13.43334,52.46309,49.56904
Hermannstrasse,138,Berlin,13.434469,52.46292,49.44998
Hermannstrasse,139,Berlin,13.43449,52.462906,49.403225
Hermannstrasse,140,Berlin,13.434137,52.46329,50.203854
Hermannstrasse,141,Berlin,13.434013,52.463413,50.382984
Hermannstrasse,142,Berlin,13.433866,52.463623,50.68882
Hermannstrasse,143,Berlin,13.4339,52.46377,50.902905
Hermannstrasse,144,Berlin,13.433613,52.463947,51.16068
Hermannstrasse,145,Berlin,13.433452,52.46419,51.45751
Hermannstrasse,146,Berlin,13.433285,52.4644,51.75562
Hermannstrasse,147,Berlin,13.433167,52.464542,52.01272
Hermannstrasse,148,Berlin,13.43298,52.46515,52.178017
Hermannstrasse,149,Berlin,13.432771,52.46527,51.713024
Hermannstrasse,150,Berlin,13.432725,52.4654,51.468193
Hermannstrasse,151,Berlin,13.432546,52.465675,51.04066
Hermannstrasse,152,Berlin,13.432357,52.466026,50.811558
Hermannstrasse,153,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,154,Berlin,13.432273,52.46617,50.60184
Hermannstrasse,155,Berlin,13.43243,52.4663,50.412514
Hermannstrasse,156,Berlin,13.432111,52.466553,50.111473
Hermannstrasse,157,Berlin,13.431952,52.466778,49.734837
Hermannstrasse,158,Berlin,13.4321,52.46694,49.04744
Hermannstrasse,159,Berlin,13.431109,52.468163,53.344078
Hermannstrasse,160,Berlin,13.430999,52.468315,54.25
Hermannstrasse,161,Berlin,13.430743,52.46877,56.16148
Hermannstrasse,162,Berlin,13.430797,52.468796,56.241898
Hermannstrasse,163,Berlin,13.4304,52.469,55.935204
Hermannstrasse,164,Berlin,13.4304285,52.469376,56.025555
Hermannstrasse,165,Berlin,13.43019,52.4694,55.365826
Hermannstrasse,166,Berlin,13.430342,52.469498,55.95128
Hermannstrasse,167,Berlin,13.42999,52.46979,55.88221
Hermannstrasse,168,Berlin,13.42995,52.470078,56.357887
Hermannstrasse,169,Berlin,13.430049,52.47022,56.622738
Hermannstrasse,170,Berlin,13.429903,52.470306,56.888134
Hermannstrasse,171,Berlin,13.43023,52.4705,57.520813
Hermannstrasse,172,Berlin,13.43003,52.47069,57.86444
Hermannstrasse,173,Berlin,13.43003,52.47069,57.86444
Hermannstrasse,174,Berlin,13.429498,52.471184,57.210876
Hermannstrasse,175,Berlin,13.42979,52.47135,58.06674
Hermannstrasse,176,Berlin,13.429308,52.471447,56.763966
Hermannstrasse,177,Berlin,13.42977,52.47166,57.442043
Hermannstrasse,178,Berlin,13.429205,52.471676,56.280457
Hermannstrasse,179,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,180,Berlin,13.4288,52.47274,55.00361
Hermannstrasse,181,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,182,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,183,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,184,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,185,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,186,Berlin,13.428398,52.47335,55.886536
Hermannstrasse,187,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,188,Berlin,13.42832,52.4735,56.25638
Hermannstrasse,189,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,190,Berlin,13.42832,52.4735,56.25638
Hermannstrasse,191,Berlin,13.427955,52.474148,58.38428
Hermannstrasse,192,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,193,Berlin,13.42781,52.47441,59.26822
Hermannstrasse,194,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,195,Berlin,13.42781,52.47441,59.26822
Hermannstrasse,196,Berlin,13.42766,52.4748,60.09054
Hermannstrasse,197,Berlin,13.42749,52.4747,60.56492
Hermannstrasse,198,Berlin,13.427484,52.47503,60.01522
Hermannstrasse,199,Berlin,13.42791,52.47526,58.104485
Hermannstrasse,200,Berlin,13.4275,52.47538,58.94917
Hermannstrasse,201,Berlin,13.42743,52.47576,58.087166
Hermannstrasse,202,Berlin,13.426998,52.475605,59.68421
Hermannstrasse,203,Berlin,13.42743,52.47576,58.087166
Hermannstrasse,204,Berlin,13.426784,52.47625,57.750305
Hermannstrasse,205,Berlin,13.426721,52.476368,57.670208
Hermannstrasse,206,Berlin,13.427,52.47664,56.867756
Hermannstrasse,207,Berlin,13.42696,52.47691,56.549656
Hermannstrasse,208,Berlin,13.42675,52.47715,56.536537
Hermannstrasse,209,Berlin,13.42661,52.4774,56.328903
Hermannstrasse,210,Berlin,13.42675,52.47715,56.536537
Hermannstrasse,211,Berlin,13.426211,52.477867,57.52932
Hermannstrasse,212,Berlin,13.426047,52.477932,57.957485
Hermannstrasse,213,Berlin,13.426211,52.477867,57.52932
Hermannstrasse,214,Berlin,13.425896,52.47865,59.06983
Hermannstrasse,215,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,216,Berlin,13.425896,52.47865,59.06983
Hermannstrasse,217,Berlin,13.425879,52.478893,59.135887
Hermannstrasse,218,Berlin,13.42629,52.47893,58.54797
Hermannstrasse,219,Berlin,13.424271,52.48539,44.610687
Hermannstrasse,220,Berlin,13.425718,52.479248,59.211693
Hermannstrasse,221,Berlin,13.42606,52.47947,58.793056
Hermannstrasse,222,Berlin,13.425725,52.47956,59.03754
Hermannstrasse,223,Berlin,13.425478,52.479992,58.472095
Hermannstrasse,224,Berlin,13.425497,52.48028,58.052666
Hermannstrasse,225,Berlin,13.42558,52.48043,58.096485
Hermannstrasse,226,Berlin,13.425333,52.480503,58.256237
Hermannstrasse,227,Berlin,13.425408,52.480614,58.36109
Hermannstrasse,228,Berlin,13.425196,52.481064,59.08912
